85
degradation,revision,authorexpertise,daysbeforerelease,bug,packages,files,issues,insertions,deletions,churns,deltalines,hunks,hour,day
false,d5609b0ee3c0dece2439d733118ea4b2a81ed405,2918,11,false,2,3,1,3,9,12,-6,3,8,2
false,d6897c9b56a26215f9a50e5fb5779bb593a77777,2878,17,true,1,1,1,5,5,10,0,5,9,3
false,dc635f936ea6050d3327659a047e30fa386da853,4,42,true,2,2,1,9,8,17,1,2,20,5
false,de46acabeb46048dad780b80b4632843e9f81442,2863,21,false,2,2,1,6,10,16,-4,5,15,5
false,df08108853b8e96c8414ff68c3d079fe78fa7169,2850,24,false,1,2,1,8,5,13,3,5,16,2
false,e0b105e5bcee89917d04c3a2164440d0ed2fc738,383,43,false,2,13,1,164,271,435,-107,14,9,5
false,e7326555e60ec42024ed6e444bf7ea862b49376d,2789,74,false,1,1,1,1,2,3,-1,2,13,2
false,e8773fb18da2d763d62a2857335b3c73d491d064,2869,18,true,1,2,1,46,26,72,20,12,11,2
false,ea82a6b1ca8658f44d840ce74eb72252368d25ab,383,43,false,1,1,1,17,0,17,17,1,21,4
false,f1586b3cf5fcbdb59caa68806cd01bb51d0be6b2,388,9,false,2,7,1,129,151,280,-22,26,13,4
false,f1893e7dc451a65a7c3a15c4607b5e6ea3f016a3,354,43,true,1,1,1,1,1,2,0,1,12,5
false,f3f065c267338f17b64a6b1cd0d72fb349118d68,2869,18,false,1,2,1,24,79,103,-55,14,10,2
false,f6ee84e5f855252a38aab6a84ae40f70017c257d,2980,29,false,2,6,1,147,54,201,93,15,14,5
false,f89b15618243075f8a8e90cb826550af525dabb7,20,41,false,1,1,1,1,42,43,-41,2,16,6
false,fa10aef39e23c0258738079e1d1ff90885175dc1,2980,29,false,1,1,1,8,8,16,0,7,14,5
false,fee33c62cbbd2a69e59a75eb3c8550f34b67450d,2993,23,false,3,6,1,10,4,14,6,7,13,4
false,ffb5a972015282e7b34b3f2f52c25c24ae619e03,2971,38,false,2,4,1,185,9,194,176,7,14,3
true,051c678ea61bead91d3a198f45393214d185f35a,2926,2,false,1,1,1,1,1,2,0,1,12,4
true,2ac29d3065a448c00a2ba7ac4b8cd53ae6c2b91b,2948,51,true,2,4,1,8,66,74,-58,6,16,3
true,5f0e63c8a91ea74c57ed6ba65a9f8a60d30eb130,2869,18,true,29,54,1,310,231,541,79,168,11,2
true,76433a76288cf3ac336676c81c400a556f6dc5a3,2872,17,false,2,4,1,155,7,162,148,11,15,2
true,8489bcbebfef5a5096b24c0543d2b767c98f325e,0,30,true,1,2,1,91,6,97,85,11,1,4
true,8953bd2cb91f8b62d4f26395156986b19e161720,25,16,true,2,2,1,61,69,130,-8,8,12,4
true,b793f99f6b1f5787b5be0b732ddb17baec4c711b,2843,25,false,1,1,1,2,2,4,0,1,11,2
true,b92591f6496c15bf5615765539017ad702c67a43,25,17,true,5,10,1,155,21,176,134,15,20,2
true,bb9c1044e5f1ba8902aa69073ef9fb236802d277,3,43,false,1,1,1,82,87,169,-5,1,19,4
true,d20e568b51f9c8e4612472d143df4d49a3bd0e63,2882,17,false,1,1,1,20,12,32,8,2,11,3
true,db5be6ab05545e1bb95f566c3aeb23e05cf93437,7,10,true,4,8,1,455,399,854,56,26,12,3
true,e4262674d6dd347fb51a1454c63e5f03ed5f135e,2978,29,false,4,12,1,109,40,149,69,11,12,5
