# Methods executed in the second release, but not in the first
57
Name;Average
io.netty.buffer.CompositeByteBuf.capacity();0.007792207792207792
io.netty.testsuite.transport.socket.DatagramUnicastTest$3(io.netty.testsuite.transport.socket.DatagramUnicastTest,java.util.concurrent.CountDownLatch);0.0
io.netty.channel.ChannelOutboundBuffer$Entry();3.7037037037037035E-4
io.netty.testsuite.transport.socket.SocketSslEchoTest.testSslEchoComposite(io.netty.bootstrap.ServerBootstrap,io.netty.bootstrap.Bootstrap);1329.6333333333334
io.netty.buffer.AbstractDerivedByteBuf.refCnt();0.007792207792207792
io.netty.testsuite.transport.socket.DatagramUnicastTest.testSimpleSendWithoutBind();5815.9
io.netty.channel.DefaultMessageSizeEstimator$HandleImpl(int,io.netty.channel.DefaultMessageSizeEstimator.HandleImpl);0.0
io.netty.channel.DefaultChannelHandlerContext.fireChannelWritabilityChanged();0.22507122507122507
io.netty.channel.socket.DefaultDatagramChannelConfig.getOption(io.netty.channel.ChannelOption);0.0
io.netty.channel.DefaultChannelHandlerContext$WriteTask.newInstance(io.netty.channel.DefaultChannelHandlerContext,java.lang.Object,int,boolean,io.netty.channel.ChannelPromise);0.031292683197672484
io.netty.buffer.CompositeByteBuf.addComponent(io.netty.buffer.ByteBuf);0.23636363636363636
io.netty.channel.DefaultChannelPipeline(io.netty.channel.AbstractChannel);1.8548148148148147
io.netty.buffer.CompositeByteBuf$Component(io.netty.buffer.CompositeByteBuf,io.netty.buffer.ByteBuf);0.0
io.netty.buffer.SlicedByteBuf.order();0.0
io.netty.channel.ChannelOutboundBuffer$Entry(io.netty.channel.ChannelOutboundBuffer.Entry);0.0
io.netty.channel.AbstractChannel$AbstractUnsafe.outboundBuffer();0.0
io.netty.channel.DefaultChannelHandlerContext$WriteTask(io.netty.util.Recycler.Handle);3.442417243179017E-4
io.netty.buffer.SlicedByteBuf.unwrap();0.0
io.netty.channel.AbstractChannel.estimatorHandle();8.772611684230398E-4
io.netty.testsuite.transport.socket.SocketSslEchoTest.testSslEchoWithChunkHandlerComposite(io.netty.bootstrap.ServerBootstrap,io.netty.bootstrap.Bootstrap);1265.6666666666667
io.netty.channel.DefaultChannelHandlerContext.findContextInbound();0.0
io.netty.buffer.CompositeByteBuf.consolidateIfNeeded();0.008311688311688312
io.netty.channel.DefaultMessageSizeEstimator.newHandle();0.0
io.netty.testsuite.transport.socket.DatagramUnicastTest.testSimpleSendWithoutBind(io.netty.bootstrap.Bootstrap,io.netty.bootstrap.Bootstrap);1453.175
io.netty.channel.DefaultChannelPipeline.fireChannelWritabilityChanged();0.22507122507122507
io.netty.buffer.EmptyByteBuf.readableBytes();0.0
io.netty.channel.DefaultMessageSizeEstimator$HandleImpl(int);0.0
io.netty.bootstrap.AbstractBootstrap.register();3.15
io.netty.buffer.Unpooled.compositeBuffer(int);0.09662337662337663
io.netty.channel.DefaultChannelHandlerContext.write(java.lang.Object,boolean,io.netty.channel.ChannelPromise);0.10147357667151566
io.netty.testsuite.transport.socket.SocketSslEchoTest.testSslEcho0(io.netty.bootstrap.ServerBootstrap,io.netty.bootstrap.Bootstrap,boolean,boolean);1195.3583333333333
io.netty.channel.DefaultChannelHandlerContext$10(io.netty.channel.DefaultChannelHandlerContext,io.netty.channel.DefaultChannelHandlerContext);0.0
io.netty.channel.socket.DefaultDatagramChannelConfig.setActiveOnOpen(boolean);0.0
io.netty.buffer.AbstractByteBuf.slice();0.1703896103896104
