degradation,revision,authorexpertise,daysbeforerelease,bug,packages,files,issues,insertions,deletions,churns,deltalines,hunks,hour,day
false,18883,396,3,false,1,1,1,2,7,9,-5,3,12,1
false,18885,398,3,false,3,3,1,43,0,43,43,5,12,1
false,18900,2745,0,false,1,1,1,6,1,7,5,1,22,3
false,18917,411,9,false,1,1,1,1,0,1,1,1,9,1
false,18919,413,9,false,1,1,1,16,0,16,16,2,15,1
false,18921,415,6,false,1,1,1,3,3,6,0,3,18,4
false,18923,2746,3,true,1,1,1,2,1,3,1,1,12,7
false,18967,2749,12,true,1,1,1,21,18,39,3,6,23,3
false,18968,2532,11,true,5,8,1,29,22,51,7,14,14,5
false,19034,2764,10,false,1,4,1,47,289,336,-242,5,18,1
false,19036,2766,10,false,1,4,1,11,11,22,0,8,18,1
false,19037,2767,6,true,1,1,1,110,2,112,108,4,22,4
false,19038,418,6,false,3,3,1,58,4,62,54,8,16,5
false,19043,2769,3,true,1,1,1,13,1,14,12,2,14,1
false,19044,422,1,false,3,3,1,41,11,52,30,5,22,2
false,19046,424,1,false,2,3,1,22,2,24,20,6,22,2
false,19047,425,1,false,1,1,1,78,51,129,27,12,22,2
false,19069,428,4,false,1,1,1,2,1,3,1,2,9,5
false,19070,429,4,false,1,1,1,16,6,22,10,2,9,5
false,19074,433,4,false,3,3,1,15,1,16,14,3,14,5
false,19082,438,0,false,1,1,1,39,6,45,33,5,9,2
false,19104,442,27,false,1,1,1,3,1,4,2,2,21,5
false,19108,446,21,false,1,1,1,4,0,4,4,1,8,5
false,19127,2782,7,false,1,1,1,20,27,47,-7,7,14,5
false,19128,2783,7,false,1,1,1,2,3,5,-1,1,18,5
false,19129,2784,7,false,1,1,1,1,1,2,0,1,18,5
false,19135,2788,6,false,8,15,1,431,147,578,284,26,15,6
false,19136,2789,6,false,1,1,1,42,38,80,4,1,15,6
false,19137,2790,6,false,4,10,1,215,24,239,191,19,17,6
false,19138,2791,6,false,4,13,1,118,134,252,-16,24,19,6
false,19139,2792,5,false,1,1,1,26,25,51,1,1,11,7
false,19140,2793,5,false,5,16,1,191,65,256,126,30,11,7
false,19142,2795,5,false,4,8,1,164,32,196,132,23,14,7
false,19145,2798,1,false,3,6,1,90,14,104,76,16,16,4
false,19146,2799,1,false,2,3,1,48,10,58,38,8,16,4
false,19148,2801,1,false,1,1,1,11,2,13,9,3,17,4
false,19150,2803,1,false,5,7,1,44,20,64,24,11,17,4
false,19151,2804,1,false,6,10,1,20,21,41,-1,18,17,4
false,19152,2805,1,false,4,6,1,6,6,12,0,6,17,4
false,19194,2808,28,false,1,1,1,1,1,2,0,1,18,2
false,19197,2809,25,true,1,1,1,6,2,8,4,1,21,4
false,19198,2810,25,false,1,1,1,8,1,9,7,1,10,5
false,19203,2815,21,false,2,5,1,186,5,191,181,7,21,1
false,19206,2818,21,false,3,14,1,87,536,623,-449,38,8,2
false,19211,2823,21,false,2,3,1,19,20,39,-1,8,11,2
false,19215,2827,21,false,1,1,1,2,1,3,1,1,14,2
false,19216,2828,21,false,1,1,1,1,8,9,-7,2,14,2
false,19224,2836,19,true,1,1,1,9,1,10,8,1,21,3
false,19234,2845,19,false,1,1,1,25,18,43,7,2,14,4
false,19236,3153,19,false,1,1,1,18,7,25,11,4,18,4
false,19238,3155,18,true,1,1,1,17,3,20,14,5,17,5
false,19260,465,13,false,3,4,1,262,4,266,258,11,7,3
false,19263,3156,12,false,1,1,1,5,3,8,2,4,7,4
false,19264,3157,12,false,2,6,1,347,18,365,329,41,13,4
false,19288,2887,5,false,3,6,1,209,18,227,191,21,10,4
false,19320,3161,0,false,2,5,1,94,14,108,80,22,6,3
false,19351,4550,20,false,1,1,1,1,0,1,1,1,5,5
false,19355,3164,19,true,2,2,1,23,14,37,9,6,6,6
false,19358,2898,18,false,3,3,1,76,6,82,70,6,11,7
false,19370,2910,18,false,2,4,1,17,10,27,7,5,13,7
false,19372,2912,18,false,1,2,1,5,4,9,1,2,14,7
false,19378,2917,17,false,1,1,1,40,47,87,-7,3,9,1
false,19381,2920,17,false,1,1,1,3,3,6,0,2,18,1
false,19382,2921,16,false,3,7,1,56,9,65,47,16,12,2
false,19384,2923,15,false,3,6,1,115,17,132,98,12,19,2
false,19385,2924,15,false,3,4,1,338,17,355,321,8,19,2
false,19391,468,15,false,1,1,1,74,79,153,-5,17,17,3
false,19392,469,15,false,1,1,1,34,31,65,3,1,17,3
false,19409,2944,14,false,3,8,1,85,16,101,69,18,18,4
false,19410,2945,14,false,2,2,1,52,26,78,26,3,18,4
false,19411,2946,14,false,1,2,1,8,2,10,6,4,18,4
false,19412,3167,12,false,1,1,1,3,3,6,0,2,6,6
false,19413,3168,12,false,4,6,1,137,22,159,115,23,6,6
false,19416,2948,12,false,3,3,1,15,19,34,-4,4,8,6
false,19418,2950,12,false,2,2,1,53,5,58,48,6,11,6
false,19420,2952,12,false,3,8,1,130,21,151,109,20,17,6
false,19421,2953,12,false,5,8,1,86,22,108,64,13,17,6
false,19422,2954,12,true,1,1,1,5,0,5,5,1,18,6
false,19425,3170,11,false,2,2,1,49,1,50,48,9,7,7
false,19428,2959,10,false,1,1,1,3,0,3,3,1,17,1
false,19435,2963,10,false,3,6,1,126,15,141,111,16,18,1
false,19440,2965,9,false,3,6,1,31,0,31,31,6,11,2
false,19445,2970,8,false,1,1,1,3,0,3,3,1,8,3
false,19449,2974,8,false,3,3,1,26,4,30,22,11,9,3
false,19454,2979,8,false,1,1,1,49,23,72,26,1,10,3
false,19459,2983,6,false,1,1,1,9,7,16,2,2,22,4
false,19463,2987,6,false,1,1,1,11,3,14,8,2,7,5
false,19466,2990,6,false,3,3,1,233,1,234,232,13,10,5
false,19473,2996,5,false,1,1,1,14,44,58,-30,4,10,6
false,19479,3001,4,false,1,14,1,15,15,30,0,14,16,7
false,19501,3016,1,false,4,5,1,46,40,86,6,9,10,3
false,19502,3017,1,false,3,4,1,16,1,17,15,6,11,3
false,19503,3018,1,false,3,4,1,24,6,30,18,5,11,3
false,19507,3022,0,true,1,1,1,8,1,9,7,3,12,4
false,19510,3025,0,false,1,1,1,1,5,6,-4,1,13,4
false,19511,4562,0,false,3,3,1,26,59,85,-33,5,17,4
false,19512,3026,0,false,2,2,1,75,65,140,10,15,18,4
false,19544,472,18,false,1,1,1,4,2,6,2,1,12,2
false,19577,4620,27,false,2,87,1,287,46,333,241,171,20,4
false,19579,3034,14,true,1,2,1,5,7,12,-2,3,19,3
false,19583,3038,7,false,1,2,1,12,16,28,-4,2,19,3
false,19590,3171,1,true,1,1,1,7,5,12,2,3,6,3
false,19615,3044,20,true,1,1,1,15,14,29,1,1,23,4
false,19623,3049,11,false,1,1,1,1,1,2,0,1,15,7
false,19630,3055,5,false,1,3,1,1,29,30,-28,4,7,6
false,19659,3057,1,false,3,3,1,63,53,116,10,12,10,2
false,19689,3172,6,true,1,1,1,5,3,8,2,3,6,4
false,19716,113,6,true,1,3,1,96,4,100,92,9,11,6
false,19741,3174,18,true,1,1,1,1,0,1,1,1,14,7
false,19771,4771,17,false,1,1,1,9,45,54,-36,3,16,1
false,19797,4797,3,true,1,1,1,14,5,19,9,2,21,5
true,17979,103,0,true,4,12,1,986,117,1103,869,50,1,5
true,18232,2477,9,false,1,1,1,11,18,29,-7,4,16,6
true,18234,107,8,true,4,8,2,723,52,775,671,25,22,6
true,18257,2495,5,false,2,4,1,251,106,357,145,28,17,3
true,18269,2503,3,true,2,7,1,330,89,419,241,34,17,5
true,18282,2506,0,true,4,6,1,60,22,82,38,10,8,1
