# Methods executed in the second release, but not in the first
13
Name;Average
org.apache.wicket.protocol.http.servlet.ServletWebResponse.getUrlRenderer();0.006681270536692223
org.apache.wicket.core.util.resource.locator.caching.CachingResourceStreamLocator$CacheKey(java.lang.String,java.lang.String,java.lang.String,java.util.Locale,java.lang.String,java.lang.String,org.apache.wicket.core.util.resource.locator.caching.CachingResourceStreamLocator.CacheKey);0.0
org.apache.wicket.DefaultMarkupIdGenerator();0.0
org.apache.wicket.core.util.resource.locator.caching.CachingResourceStreamLocator.updateCache(org.apache.wicket.core.util.resource.locator.caching.CachingResourceStreamLocator.CacheKey,org.apache.wicket.util.resource.IResourceStream);0.0953781512605042
org.apache.wicket.core.request.mapper.PackageMapper.checkPageClass(java.lang.Class);0.016230366492146597
org.apache.wicket.markup.AbstractMarkupFragment.find(java.lang.String,int);0.3440677966101695
org.apache.wicket.markup.WicketTag.isFragementTag();0.0
org.apache.wicket.core.util.resource.locator.caching.CachingResourceStreamLocator$CacheKey.hashCode();0.006430379746835443
org.apache.wicket.core.util.resource.locator.caching.CachingResourceStreamLocator$CacheKey.equals(java.lang.Object);0.010557184750733138
org.apache.wicket.Application.getMarkupIdGenerator();0.0
org.apache.wicket.markup.AbstractMarkupFragment();9.2109303039607E-4
org.apache.wicket.core.util.resource.locator.caching.CachingResourceStreamLocator$CacheKey(java.lang.String,java.lang.String,java.lang.String,java.util.Locale,java.lang.String,java.lang.String);0.0
org.apache.wicket.DefaultMarkupIdGenerator.generateMarkupId(org.apache.wicket.Component,boolean);0.05779816513761468
